SK_ID_CURR,TARGET
100001,0.02617589857459545
100005,0.13440442765736002
100013,0.016509610937304
100028,0.04231238383232597
100038,0.1310646656077469
100042,0.04096888096851792
100057,0.017490970551006273
100065,0.053887483538485374
100066,0.009024225670676716
100067,0.06801062959392824
100074,0.07259646752201745
100090,0.04907838140057886
100091,0.18544944916764097
100092,0.0953486490867371
100106,0.0584418719867656
100107,0.22888126307037637
100109,0.07726339795998163
100117,0.03363384691753481
100128,0.06072954689814532
100141,0.02981660745011922
100150,0.013121738932975968
100168,0.006095126099045548
100169,0.03482273942031254
100170,0.05334536014899656
100171,0.04141872827365019
100172,0.12317281781881063
100184,0.07364961900666572
100187,0.06504011607930377
100212,0.08417766591006806
100222,0.056580672311631316
100223,0.01911537745647762
100232,0.01840340675514092
100241,0.29015218810664944
100245,0.023606054554021705
100253,0.02095310170567584
100256,0.10711953725053541
100271,0.01062487350138269
100278,0.373435503286288
100280,0.010754170462103817
100306,0.23597312698230888
100311,0.1423190713747192
100312,0.028539523459017672
100330,0.17745556331207335
100331,0.05121800701839837
100352,0.11308736713505146
100358,0.05799061622884163
100367,0.02259706713366728
100382,0.17477750917561494
100384,0.05609084137753349
100385,0.0895410663202184
100386,0.04379879757242788
100399,0.023214031987978744
100404,0.09369705620604879
100416,0.0146456498184471
100422,0.10565460799000742
100426,0.02581944968503585
100438,0.04158670842307002
100444,0.1655751134729318
100445,0.20649915154904638
100446,0.08314693353286808
100447,0.018537762405221595
100450,0.05795995360593385
100466,0.021919332025330533
100483,0.027814686956653345
100484,0.024435549357251504
100494,0.0785356132754419
100510,0.20363196134886555
100512,0.02541387469895209
100517,0.03673175822916637
100548,0.03568708733562395
100551,0.04640021053476372
100552,0.06646560126767818
100553,0.028545799780374203
100561,0.08514536506503355
100568,0.6422978566916439
100569,0.03898224735862333
100591,0.045093985569346455
100592,0.0255492763370853
100602,0.08071716672954483
100607,0.05207364337000031
100613,0.0866433856003761
100617,0.180658892985502
100618,0.09296921535740352
100622,0.07299325750498126
100625,0.15568888007053938
100677,0.2370433791322646
100699,0.04760527045020384
100702,0.4086961425760742
100711,0.06470182017415511
100729,0.12007457577532057
100740,0.30113926043629347
100744,0.1678186273052875
100745,0.046744818542945106
100747,0.06826137110396481
100751,0.23383570771655884
100752,0.06866524473732197
100753,0.17649788274685235
100754,0.15894159360917792
100760,0.04121852087301772
100762,0.0817378600705251
100763,0.0481917631349894
100765,0.012598290939280042
100770,0.051792328388732906
100772,0.02119253489216429
100777,0.04629435025351236
100791,0.016807717727102867
100792,0.011974327763494864
100797,0.030017421772776404
100823,0.04103504042378066
100826,0.024817515826595093
100830,0.031205363590110356
100836,0.35517623463189624
100872,0.07737858074523382
100910,0.03127906432686736
100913,0.08624637878018589
100918,0.043234889163158666
100931,0.008790485045662327
100952,0.04870818276798621
100953,0.054949254223593
100965,0.181098342414001
100970,0.029529240657200827
100982,0.140391560365616
100983,0.1988985320767879
100984,0.027349589497609322
100987,0.06620124122763135
100997,0.0628300187200183
100998,0.12884962696801835
101002,0.05343182012686398
101005,0.15937336361304383
101008,0.35595122635370363
101020,0.07860916553754621
101021,0.02795052191799384
101024,0.0531736161830094
101025,0.14050691470231255
101026,0.0344890753199496
101031,0.027784995232313134
101041,0.02814365448461781
101051,0.007763043011987383
101055,0.09068028528372858
101056,0.2850948933880665
101057,0.0508348121276105
101064,0.018368614257482315
101079,0.09800377855531427
101087,0.029686462294734702
101090,0.028377810134298662
101092,0.09382538901827243
101097,0.13103608139976664
101099,0.013713778116622985
101107,0.05822431790992815
101118,0.09042479512527105
101125,0.07229864439522173
101126,0.01965186921479059
101128,0.014259285735374399
101136,0.094376971524314
101140,0.19925737310037359
101149,0.13889235828832913
101160,0.0630682754403545
101169,0.20872949889172346
101181,0.025528789562623038
101186,0.016149308543124272
101190,0.10013377241087207
101193,0.06499016873826786
101194,0.21078229728857473
101198,0.1560004047941297
101200,0.02576055866960407
101204,0.03169354073810266
101211,0.05782070765129133
101213,0.0953783971711037
101223,0.03867812307645636
101225,0.07014683319485203
101237,0.10440052203574382
101243,0.08060197521235957
101244,0.17296992656826335
101258,0.040254425533830164
101259,0.21094760301427382
101268,0.11255112109080592
101269,0.01590168309432813
101271,0.11233568066225591
101279,0.04826632023696483
101281,0.06769102094708287
101287,0.05053972593238164
101292,0.03943701726037173
101294,0.024418496451213988
101296,0.08463535699642846
101297,0.02414036389844825
101299,0.034371448302736404
101301,0.04013905052842051
101305,0.09582178985928441
101308,0.17535374360612882
101318,0.017432055453298307
101327,0.2488537901917943
101329,0.0244876904889292
101332,0.03342009418565981
101337,0.054786284425873015
101343,0.02550537978196913
101345,0.011505071311675765
101346,0.02080658625236726
101353,0.03203595424980965
101354,0.11194322237192773
101355,0.13089054267638894
101356,0.01780493861583187
101362,0.05725292180553684
101363,0.32190878949450985
101365,0.019681532616839255
101366,0.08875635283199586
101367,0.1630586750497123
101368,0.020415415672018607
101374,0.16691145003537974
101380,0.02148175647686846
101383,0.04576087792644475
101398,0.038838812458091385
101399,0.33351671606076483
101401,0.1965732282286928
101412,0.06099504031829644
101426,0.07092114634494405
101427,0.39464765074926433
101428,0.21886009524027647
101429,0.2408778721240222
101434,0.044598614092291794
101440,0.06590297072512484
101448,0.0774083430023756
101449,0.06007033060307928
101465,0.08052490056567188
101467,0.02144177250889771
101472,0.05706291534094304
101478,0.11520767710545823
101497,0.049134898198633065
101504,0.1470396354688699
101547,0.024471035044411716
101548,0.14344083301532093
101555,0.13474253803883307
101570,0.024177870184347458
101572,0.057024103644002753
101578,0.04840113742815629
101580,0.2409749624555793
101588,0.16043031061030222
101602,0.05232942956023624
101610,0.1532366510284095
101614,0.04706414555093354
101616,0.0236636364521717
101643,0.10925744212821949
101644,0.04118895967159889
101649,0.04605982030411181
101650,0.06763302483653937
101665,0.010956658675592049
101667,0.09847284838794709
101669,0.04712143989504558
101674,0.0713423041426676
101675,0.027897026429393925
101678,0.09464183668845527
101682,0.07034500519092377
101686,0.04097906909347006
101697,0.2064794637457501
101700,0.4054266228834261
101711,0.027385839256586098
101714,0.041998396106567686
101715,0.3373845750412564
101728,0.04461568851019074
101732,0.0683679160529712
101757,0.171300084406989
101758,0.05781327834433695
101759,0.11452104772777147
101762,0.030949054164402665
101764,0.05210756239693203
101780,0.3877546166606693
101784,0.011903495129617817
101789,0.020079298946870546
101816,0.07210794320795585
101819,0.04079408260102213
101827,0.018725016574858224
101863,0.11884834364862774
101867,0.05126031518345907
101870,0.030633782302402168
101873,0.22391185673072678
101878,0.11786434033179757
101879,0.024235975181168812
101880,0.017914227112720338
101887,0.04855788354621103
101897,0.026941374055920696
101901,0.13517914196304584
101903,0.2657966130850258
101920,0.012207994771144526
101921,0.04156554912998515
101922,0.06975504907944452
101961,0.10788805361435619
101962,0.032188265255718065
101971,0.037955742224831834
101976,0.3278735835725614
